PROCESSED TRAINING DATA: FORMAT = X, Y, Z, Angle, Axis X, Axis Y, Axis Z
161.944, -725.967, 3796.2, 2.237798224607385, -0.5356516774897281, 0.5215468343313947, -0.66412813522794
131.356, -748.564, 3643.36, 2.237798224607385, -0.5356516774897281, 0.5215468343313947, -0.66412813522794
157.678, -788.781, 3669.81, 3.0776461662550867, 0.6498490630830778, 0.09074626997711967, 0.7546266028277069
232.76, -795.057, 3768.62, 2.135987600555652, 0.49835128150293434, 0.6818522136715294, 0.5354657402071752
107.514, -779.878, 3675.34, 3.0776461662550867, 0.6498490630830778, 0.09074626997711967, 0.7546266028277069
73.7455, -780.075, 3799.24, 1.9691064555280342, 0.5356516774897281, -0.5215468343313948, 0.66412813522794
165.749, -132.274, 3908.41, 2.1952484883640078, -0.7053095006352299, 0.4079294497043838, -0.5797689819036209
174.336, -298.79, 3855.34, 2.109490890717007, -0.6882359543412342, 0.453163497775843, -0.5665457752340705
178.165, -435.773, 3827.23, 2.2042549644369966, -0.5679712076361998, 0.5173844488034615, -0.6400953362059553
165.385, -645.664, 3793.69, 2.2975439301673073, -0.5933802781014875, 0.4541592368640679, -0.6645594278401662
200.466, -613.028, 3797.61, 2.9487600454739757, 0.7985979743115929, -0.5906712884957096, -0.1155365932172079
334.367, -572.611, 3807.37, 1.9380031175288746, 0.8502560434159718, -0.38339792423470076, -0.3606531468421421
383.761, -306.591, 3823.34, 1.6028693508312466, 0.796972152993162, -0.5142874420733067, -0.316770917666283
367.498, -87.138, 3765.68, 2.1424212752776723, 0.7330994709653605, 0.0037076092115981753, -0.6801113286104289
343.305, -27.9611, 3835.19, 2.374891523747111, 0.765260022075713, 0.10279445025475095, -0.6354607773966092
346.014, 16.3959, 3931.41, 2.374891523747111, 0.765260022075713, 0.10279445025475095, -0.6354607773966092
317.654, -18.6602, 3871.03, 1.3751417632162501, 0.8533441336297087, 0.48019111463732633, -0.2030277887953368
134.779, -609.277, 3802.88, 2.7592600683651725, -0.6024722747929478, -0.7920600062544948, 0.09832652031847948
17.5106, -560.918, 3826.26, 2.0596819530724297, -0.4383033410955057, -0.784590289870829, 0.4385296548979616
-34.137, -314.41, 3939.55, 2.259539837667674, -0.5235149215677215, -0.6425664579474861, 0.5595002001936762
-62.6026, -85.8455, 3943.47, 2.6921596952265525, -0.6893418348677354, 0.3289906756401619, -0.6454246431947063
-78.0799, -20.1941, 4019.57, 1.9201385766915222, -0.5068155477579633, 0.7664431791597248, -0.39459200913136766
-91.9642, 71.7007, 3972.51, 1.9201385766915222, -0.5068155477579633, 0.7664431791597248, -0.39459200913136766
-46.571, 22.4805, 3970.8, 0.948107866353713, -0.8737517989797198, -0.0689956471141989, -0.481453418784202
253.297, -133.565, 3926.62, 2.1620043886025346, -0.6951661842359632, 0.4072938256602234, -0.5923307487155047
248.995, 240.588, 4045.64, 2.4597361453041415, -0.7395936705652135, 0.25932773278683907, -0.6210880207084278
214.789, 522.866, 4290.51, 2.4363033942795536, -0.7391182156991781, 0.2659956069551547, -0.6188300253722518
232.991, 701.455, 4251.32, 2.6516842737689075, 0.7615336116500233, 0.24081045561782097, 0.6017282466299958
86.8032, -131.111, 3891.99, 2.1356336096505224, 0.626533216053486, 0.5496970470491728, 0.5525298957043823
112.916, 259.358, 3865.64, 2.0536920763231628, 0.6026056302324718, 0.5993871024730225, 0.5268790713257835
134.849, 637.096, 3890.64, 2.239048090503273, 0.5760738013819445, 0.5680839659599555, 0.5877240704451062
128.386, 724.328, 3745.98, 1.6721640111735658, 0.08219229910192005, 0.9964070192708331, 0.02043227633314527
159.726, -721.441, 3768.3, 2.2324636871872805, -0.5423916793463008, 0.5240545881600811, -0.6566414964074896
131.608, -745.293, 3615.07, 2.2324636871872805, -0.5423916793463008, 0.5240545881600811, -0.6566414964074896
158.016, -785.075, 3642.16, 3.0733541811706986, 0.6554337875129216, 0.08428219403490818, 0.7505351836890316
231.764, -789.917, 3742.15, 2.123572468721654, 0.5028141574751243, 0.6756099654911889, 0.5391930058629985
107.646, -776.712, 3646.91, 3.0733541811706986, 0.6554337875129216, 0.08428219403490818, 0.7505351836890316
72.0584, -776.575, 3770.39, 1.9795327514623584, 0.5423916793463008, -0.5240545881600811, 0.6566414964074897
161.86, -130.585, 3881.58, 2.177728668172069, -0.7100261623347126, 0.4039188973141816, -0.576812251250557
169.656, -297.045, 3829.62, 2.0862328869529443, -0.6916778522701701, 0.451953976108782, -0.563311061633257
172.331, -434.068, 3803.33, 2.176552393286979, -0.5665319310396357, 0.5259811818219914, -0.6343385275084924
159.191, -644.348, 3776.28, 2.269689691874961, -0.5928987076916029, 0.4626382513313097, -0.6591183283923572
194.259, -611.801, 3779.56, 2.9555383611482555, 0.7883238687970126, -0.6002275027957118, -0.13517552578974626
326.645, -568.904, 3793.59, 1.943407926887314, 0.74797217498353, -0.5364125515926201, -0.39089538235223775
368.722, -303.215, 3766.34, 1.5608834629363095, 0.626952855430806, -0.7306476626927216, -0.27034072957810484
350.052, -116.568, 3638.62, 2.027399003031706, 0.7289454418348331, -0.22979564310491005, -0.6448507619893308
328.022, -33.8857, 3678.05, 2.4295413735238442, 0.7846516270013464, -0.04816823777028631, -0.6180628164792357
337.097, 25.8462, 3764.81, 2.4295413735238442, 0.7846516270013464, -0.04816823777028631, -0.6180628164792357
316.909, -0.926994, 3673.62, 1.5738196014016013, 0.9996148169717237, -0.024254888143667063, -0.013487701498975796
128.692, -607.68, 3783.96, 2.7659295327625837, -0.6119219314932954, -0.7857992125716013, 0.0898395641093943
10.9978, -561.258, 3807.41, 2.1078097768506856, -0.45710897209471973, -0.7614986040742088, 0.45953374590288815
-41.9989, -307.332, 3900.19, 2.316795098583977, -0.536383495374765, -0.6162023769415711, 0.5767038898265793
-69.6646, -79.7164, 3884.85, 2.7058268946059862, -0.7153192311482562, 0.275801757260213, -0.6420683672644576
-86.7715, -20.8663, 3965.69, 1.7680824940407383, -0.4707184841193613, 0.8071746750814555, -0.35622065158482513
-91.3692, 62.8372, 3904.28, 1.7680824940407383, -0.4707184841193613, 0.8071746750814555, -0.35622065158482513
-43.3164, 14.2165, 3928.58, 1.1214050725666667, -0.652835838291243, -0.07408437943349468, -0.7538679413309232
248.837, -132.675, 3901.32, 2.132055743902945, -0.6750392638828792, 0.4436659753609745, -0.5894764579891685
248.906, 248.133, 3993.02, 2.521698683051481, -0.7350002946521662, 0.24541416198832858, -0.6320968722884138
215.52, 513.309, 4255.12, 2.565989431020501, -0.7470029433302309, 0.20835037048616092, -0.631329332261896
227.998, 695.978, 4246.55, 2.528377471029484, 0.7461936864762156, 0.30068943513274776, 0.5939535721439718
83.4303, -128.7, 3863.77, 2.108764593912057, 0.622580314758039, 0.5624834031813191, 0.5440644932554806
108.752, 261.584, 3852.33, 2.0328731499516812, 0.5995100890582005, 0.6088157235061755, 0.5195489081203813
129.761, 637.576, 3888.12, 2.2053489451192183, 0.5775201694813595, 0.5764209079793462, 0.5781084592760151
126.441, 729.4, 3746.71, 1.6487580192380022, 0.06558435669929266, 0.997833774738158, 0.0051429707503298705
153.551, -720.676, 3753.26, 2.178308780416868, -0.5400866153647047, 0.5211052073795109, -0.6608750341372067
128.291, -748.298, 3600.56, 2.178308780416868, -0.5400866153647047, 0.5211052073795109, -0.6608750341372067
152.445, -788.052, 3629.46, 3.1198004316628287, 0.6660482542072184, 0.08759356241252524, 0.7407476566897796
223.36, -792.426, 3731.13, 2.1433734746536426, 0.52759697149037, 0.6670670347213968, 0.5259876489635403
102.453, -777.689, 3632.67, 3.1198004316628287, 0.6660482542072184, 0.08759356241252524, 0.7407476566897796
64.0371, -772.273, 3754.85, 1.9736280798973063, 0.5400866153647047, -0.521105207379511, 0.6608750341372068
158.413, -123.887, 3863.76, 2.1932216304766694, -0.7014618110444901, 0.41133911413051716, -0.5820235913023675
166.132, -291.413, 3811.34, 2.117431315968289, -0.6862425720697425, 0.4515956458228322, -0.5702039152381922
169.737, -428.734, 3782.01, 2.176138765294297, -0.574135343266818, 0.5175753403335833, -0.6344165624339175
156.419, -639.977, 3751.72, 2.2704685067934625, -0.6001524972581084, 0.4543117719054163, -0.6583447379170106
191.743, -607.353, 3755.99, 2.9661983873720774, 0.7910626953854378, -0.5961296560696744, -0.13729255305287968
325.103, -565.05, 3771.69, 1.9645616909306771, 0.7485303290416725, -0.523454979299957, -0.4070592477156697
367.124, -296.683, 3754.87, 1.5662173764610083, 0.6235373604480214, -0.7278016259976277, -0.2854924750684739
347.545, -107.008, 3629.1, 2.4700086547127533, 0.6007109998571057, -0.42857724648411843, -0.6748835739938907
341.513, -19.3941, 3664.89, 2.900271579030878, 0.6495202677178147, -0.16890299115317445, -0.7413468833166352
329.569, 23.389, 3761.59, 2.900271579030878, 0.6495202677178147, -0.16890299115317445, -0.7413468833166352
308.985, 8.76357, 3697.05, 1.74827379228034, 0.9306459372834921, 0.05419876063788679, -0.3618848349448311
125.695, -603.098, 3759.51, 2.7740555301800454, -0.6059732621877109, -0.7884426468775891, 0.10561533079172387
7.61941, -554.047, 3780.17, 2.130926821918842, -0.46213558488813783, -0.752398445827189, 0.4693903278689598
-46.1531, -295.509, 3864.82, 2.3729307058400715, -0.5471541802320801, -0.5854843887538355, 0.5981892121896784
-70.161, -68.2741, 3828.84, 2.6649535771007193, -0.7048776093674384, 0.28580702903403776, -0.6492009688587823
-84.6115, -5.24533, 3907.86, 1.829037799757653, -0.4930381155480738, 0.7690124327526238, -0.4068578312982258
-89.5877, 85.7029, 3856.43, 1.829037799757653, -0.4930381155480738, 0.7690124327526238, -0.4068578312982258
-47.436, 43.5951, 3842.93, 0.7732254286383683, -0.965231753307667, -0.25795279161137513, 0.04228498204452182
246.462, -125.334, 3881.35, 2.0903094837318372, -0.660386870833247, 0.46867865563578803, -0.5867107452420679
253.822, 262.926, 3949.55, 2.5524010768137337, -0.734337759291849, 0.2297131973927161, -0.6387330445670096
222.087, 517.936, 4225.13, 2.585873343895173, -0.757363968336538, 0.16949296379603468, -0.6306123648400557
239.205, 701.584, 4229.76, 2.4966087532009076, 0.7518173092196935, 0.3306442043502463, 0.5704779957958521
79.0151, -122.582, 3847.9, 2.099988357329226, 0.6231063392774392, 0.5690264340507404, 0.5366073120110898
107.184, 270.229, 3843.18, 2.0199071128045296, 0.5984338382134151, 0.6177333938552045, 0.5101787876786834
130.364, 647.597, 3888.34, 2.2282967755403598, 0.5891665957046823, 0.559372791764919, 0.5830821574519974
128.204, 733.707, 3742.07, 1.6428321179060106, 0.08875758269218968, 0.9957616118593887, 0.024101947262228224
150.904, -716.473, 3727.43, 2.2321967626610832, -0.5640555461216501, 0.5045883051645809, -0.6536298518125859
129.007, -735.315, 3571.83, 2.2321967626610832, -0.5640555461216501, 0.5045883051645809, -0.6536298518125859
154.365, -776.18, 3598.77, 3.046022282771738, 0.6696414180009285, 0.0947882038944797, 0.7366108658580622
224.226, -784.465, 3701.92, 2.078786977147047, 0.5094451923458811, 0.6811498357520335, 0.525833145827311
103.638, -767.851, 3601.74, 3.046022282771738, 0.6696414180009285, 0.0947882038944797, 0.7366108658580622
62.8368, -771.713, 3724.09, 1.9837471918729583, 0.5640555461216501, -0.5045883051645808, 0.6536298518125859
156.061, -118.108, 3839.86, 2.1890221116550443, -0.6991989922223796, 0.40722778984268954, -0.5876106674108692
161.557, -285.103, 3786.67, 2.1126583674957224, -0.6836259762388229, 0.4481865105590972, -0.5760072711037392
163.355, -422.062, 3756.83, 2.1825148721255467, -0.5649456178814799, 0.5231245115380597, -0.6381043756820506
149.174, -633.019, 3728.03, 2.2753871128547805, -0.5911954350449928, 0.4596671233368191, -0.6627172046244275
184.548, -600.488, 3731.39, 2.9626107032613738, 0.7916546823842916, -0.5994516118611828, -0.1180704403991796
318.92, -560.956, 3742.45, 1.9747366719596902, 0.7778461034955537, -0.4869748873746629, -0.39725419864769057
365.965, -293.495, 3737.74, 1.5957435285309105, 0.6805868648467991, -0.6670662891132859, -0.3030248922557928
350.196, -91.1656, 3633.91, 2.398701260229561, 0.6604630713618206, -0.33189497598790424, -0.6735237607399602
340.549, -8.68623, 3679.31, 2.786808596017709, 0.7033865853556324, -0.12343715894421495, -0.7000075566260155
339.298, 35.0461, 3776.09, 2.786808596017709, 0.7033865853556324, -0.12343715894421495, -0.7000075566260155
331.351, 27.5757, 3673.47, 1.8043721139726414, 0.9759523499857806, -0.11160814055363275, -0.18724484911311465
118.725, -596.129, 3736.22, 2.760111875916659, -0.6102297528447266, -0.7855594243234724, 0.1025477430255704
1.38013, -546.687, 3758.43, 2.1558741727471658, -0.494501567415217, -0.7204080376548978, 0.4862925653411874
-49.8689, -282.103, 3821.33, 2.417901241963592, -0.5741522422492953, -0.5479751435967611, 0.6083357993084211
-73.4099, -59.7189, 3764.04, 2.409059710603392, -0.7033313959868414, 0.347406166772979, -0.6201886025293484
-86.6588, 22.4321, 3822.87, 1.6115848336640972, -0.3917825049987212, 0.8557378061515318, -0.337963423908402
-78.506, 94.7181, 3747.99, 1.6115848336640972, -0.3917825049987212, 0.8557378061515318, -0.337963423908402
-39.9458, 33.8572, 3795.98, 1.179319023009701, -0.6032804521159495, -0.05048410282944356, -0.7959296774566718
243.964, -120.714, 3857.13, 2.0429164254525403, -0.6444412890918784, 0.49615266635321303, -0.5818315534449771
258.801, 270.363, 3897.89, 2.5762772110562335, -0.7340537520353381, 0.21570043373458447, -0.6439242284691223
228.848, 514.565, 4182.28, 2.6174040866665287, -0.7645442609849583, 0.13338718537341018, -0.6306186896795268
248.348, 696.734, 4200.65, 2.459027958958086, 0.7528215289517332, 0.3606041483956978, 0.5506581459549909
76.796, -115.757, 3824.29, 2.0701138133795283, 0.6123970949908485, 0.5905431726993949, 0.5255745039715134
104.441, 275.967, 3840.99, 2.0165808951675572, 0.5951601273984005, 0.6234984400991258, 0.506985323208746
128.497, 651.934, 3890.66, 2.2358508748674413, 0.5991069649933212, 0.547853344898712, 0.583890021305198
128.391, 734.198, 3742.57, 1.6302126109740196, 0.10230318207398714, 0.994139207338796, 0.0349470366315536
143.076, -709.482, 3704.32, 2.030972270942918, -0.5528286358506731, 0.526486370593634, -0.6459044828476008
130.74, -752.059, 3552.73, 2.030972270942918, -0.5528286358506731, 0.526486370593634, -0.6459044828476008
149.83, -789.802, 3587.91, 3.060327638335161, -0.7055438295860114, -0.07181202185813998, -0.7050183955399684
210.746, -786.731, 3696.56, 2.1635573191042274, 0.5972021357694329, 0.6217174563594898, 0.50677116481733
100.21, -776.752, 3585.04, 3.060327638335161, -0.7055438295860114, -0.07181202185813998, -0.7050183955399684
50.5862, -756.553, 3702.14, 1.994611188927681, 0.5528286358506731, -0.526486370593634, 0.6459044828476008
152.508, -112.759, 3820.08, 2.16580181003936, -0.6885986236889883, 0.4184738866505826, -0.5922090354302156
154.334, -279.778, 3772.14, 2.1328893001444915, -0.6817009034096038, 0.43644570197013816, -0.5871959021675164
154.944, -414.49, 3738.21, 2.1709014607474626, -0.5773274454044572, 0.5137388273445306, -0.6346380370427146
141.126, -623.265, 3707.53, 2.2657432141942206, -0.6033575635359648, 0.4504359292436165, -0.6580783571660628
176.163, -591.165, 3712.15, 3.000442309175002, 0.7924898120134027, -0.598354534624024, -0.11803282911897658
310.158, -556.071, 3726.35, 1.987924374128287, 0.7788823767143913, -0.4917254688934742, -0.38929205808137696
361.889, -291.998, 3720.02, 1.6332400353492154, 0.6926508082993594, -0.6555752636260833, -0.30075892585895975
354.276, -88.5007, 3622.21, 2.485576504058536, 0.6454156181389678, -0.36663049856490026, -0.6700901113912567
349.122, -6.4061, 3667.27, 2.7770597019135512, 0.6777546226190142, -0.20387304181763083, -0.7064590960123481
345.851, 48.3463, 3757.1, 2.7770597019135512, 0.6777546226190142, -0.20387304181763083, -0.7064590960123481
325.375, 31.0557, 3654.18, 1.7133853266400256, 0.9630939065608997, -0.1649427883683321, -0.21270637910167325
110.832, -586.68, 3715.07, 2.784175263043916, -0.6038528695899662, -0.7899008414881329, 0.10685678501762415
-6.33534, -538.678, 3734.46, 2.198146394011053, -0.4988780823267021, -0.6940448765873397, 0.5190591182677524
-50.0596, -271.11, 3775.86, 2.4284058432173183, -0.5668123027309367, -0.5392152115599511, 0.6228729959592165
-67.1936, -51.3268, 3714.71, 2.582060346559864, -0.7625912588007684, 0.24780350630380057, -0.5975349314175715
-92.042, 11.7294, 3789.58, 1.547581377137761, -0.45665325375072535, 0.8239041622689253, -0.3356333374902083
-78.2573, 86.902, 3719.85, 1.547581377137761, -0.45665325375072535, 0.8239041622689253, -0.3356333374902083
-38.4122, 25.4764, 3770.65, 1.5621164209626992, -0.5019946565477684, -0.09249473838114831, -0.8599105117215924
239.806, -116.378, 3836.02, 2.0003446402675964, -0.6196097234836109, 0.534442068234092, -0.5748525604589663
259.933, 272.973, 3843.29, 2.605103980528631, -0.728497669325705, 0.20694687259965852, -0.6530422174011695
235.153, 505.386, 4133.54, 2.5296784587248284, -0.7790559616882827, 0.09882102486151356, -0.6191172858217295
270.801, 683.402, 4151.88, 2.515633227418435, 0.7799012242811894, 0.3689325656051507, 0.5056113550947042
73.788, -109.494, 3805.71, 2.0601395799951563, 0.6071956280623242, 0.6029254181110474, 0.5174885597359795
103.538, 277.922, 3833.08, 2.011886223178721, 0.5912705724555433, 0.6327342283233887, 0.5000465042934505
129.947, 649.289, 3889.67, 2.2292879027761643, 0.6019947415826808, 0.5510308741412812, 0.5778990455519865
131.794, 732.135, 3743.66, 1.6210447831589372, 0.10152953204820662, 0.9944658766128309, 0.027006931975809473
135.553, -698.825, 3683.24, 2.095050808962709, -0.5568979567343912, 0.5511036107018112, -0.6214092661495214
121.933, -741.755, 3533.34, 2.095050808962709, -0.5568979567343912, 0.5511036107018112, -0.6214092661495214
144.956, -777.521, 3567.45, 3.117073629479471, -0.6944984706774265, -0.04306405357097101, -0.718204261694925
208.34, -769.656, 3673.12, 2.1348554425463084, 0.5704764671727602, 0.6144760669409737, 0.5449548270809597
94.8256, -768.635, 3566.24, 3.117073629479471, -0.6944984706774265, -0.04306405357097101, -0.718204261694925
47.9755, -752.786, 3683.88, 2.029566560389473, 0.5568979567343912, -0.5511036107018111, 0.6214092661495213
